1000.0000, 0.6869, 0.9999
100.0000, 0.6869, 0.9999
10.0000, 0.6869, 0.9999
1.0000, 0.6869, 0.9999
0.1000, 0.6869, 0.9999
0.0100, 0.6869, 0.9999
0.0010, 0.6869, 0.9999
